task,family,category,algorithm,B,b,status,objectiveKind,objectivePrimary,objectiveSecondary,verification,totalSec,bothDecisive,pairStatusAgreement,pairObjectiveAgreement
moreDetailedTest/0021.trace,moreDetailedTest,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,20.837580632000027,True,True,True
moreDetailedTest/0021.trace,moreDetailedTest,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,27.87685731700003,True,True,True
moreDetailedTest/0022.trace,moreDetailedTest,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,25.686519885999587,True,True,True
moreDetailedTest/0022.trace,moreDetailedTest,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,37.21475789700162,True,True,True
moreDetailedTest/0023.trace,moreDetailedTest,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,25.483320310999943,True,True,True
moreDetailedTest/0023.trace,moreDetailedTest,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,44.504434907999894,True,True,True
moreDetailedTest/0024.trace,moreDetailedTest,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,28.558582407998983,True,True,True
moreDetailedTest/0024.trace,moreDetailedTest,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,34.552828324000075,True,True,True
moreDetailedTest/0025.trace,moreDetailedTest,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,44.94908376500007,True,True,True
moreDetailedTest/0025.trace,moreDetailedTest,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,57.47664858100143,True,True,True
moreDetailedTest/0026.trace,moreDetailedTest,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,5.253998722000688,True,True,True
moreDetailedTest/0026.trace,moreDetailedTest,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,8.718573786998604,True,True,True
moreDetailedTest/0027.trace,moreDetailedTest,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,1.2676394190002611,True,True,True
