batch,task,family,method,inputSha256,sourceCommit,B,b,p,K,numAP,positiveTraces,negativeTraces,minTraceLength,maxTraceLength,meanTraceLength,constraintFeatures,objectiveKind,e4Status,e4WallSec,e4Verification,metricStatus,metricSource,rq2Attempts,primaryVars,vars,backendTotalClauses,hardClauses,softClauses,modelBytes,modelCount,modelSha256,qStates,fiberCatalogSize,unquotientedFiberCount,encodedFiberCount,costScope,selectedFiberCount,meanRepresentativeLength,maxRepresentativeLength,activeAnchors,activeMacroEdges,error,translationWallSec
b2,5to10Traces/0144.trace,5to10Traces,macro,604fd17a18204fd9bec122e669ecccc314f471b58a39ccb29b6af9a238ff456e,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,3,2,0,3,2,150,150,5,5,5.0,,MIN_EXPANDED_SIZE,SAT,4.176121589999639,PASSED,REUSED_E4,E4_REUSED,0,9624,223843,426857,,,61462,1,bdb9ead949dca5c0b38e6122ea544f73bddd56fb3c54c6f00c3e9566efde96f8,1,22,24,5,2,1,1.0,1,1,1,,0
b2,5to10Traces/0145.trace,5to10Traces,atlas-b,f0e2bde72ac3567604f09ae166019f0a2ce10cece29e4ed24dad2092598bc0f6,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,3,2,0,3,2,4,150,10,10,10.0,,MIN_EXPANDED_SIZE,SAT,12.892798422999476,PASSED,REUSED_E4,E4_REUSED,0,23181,1458071,5006186,,,45109,1,1bc36640c3151bfd9bdc43e4133735b33b51142d169b7fbe9201a211fd8ac02c,,,,,3,,,,,,,0
b2,5to10Traces/0145.trace,5to10Traces,macro,f0e2bde72ac3567604f09ae166019f0a2ce10cece29e4ed24dad2092598bc0f6,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,3,2,0,3,2,4,150,10,10,10.0,,MIN_EXPANDED_SIZE,SAT,4.6136178799999925,PASSED,REUSED_E4,E4_REUSED,0,13404,268628,593600,,,76095,1,2a28b47ab41e0e0ccb5d99bf4e13da84d5fb7e05a38512fc5175e0407bda459e,1,22,24,5,2,1,1.0,1,1,1,,0
b2,5to10Traces/0146.trace,5to10Traces,atlas-b,93a3bb585734055b11004058e88a658f78a400e8ea2036c5ddff5db42549bd0f,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,3,2,0,3,2,175,175,5,5,5.0,,MIN_EXPANDED_SIZE,SAT,8.425265822000256,PASSED,REUSED_E4,E4_REUSED,0,17581,706637,2188267,,,67594,1,063ef09b4569a1d42bfc7d245abe1804351505a4afa78731b14b25aab2e82d24,,,,,3,,,,,,,0
b2,5to10Traces/0146.trace,5to10Traces,macro,93a3bb585734055b11004058e88a658f78a400e8ea2036c5ddff5db42549bd0f,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,3,2,0,3,2,175,175,5,5,5.0,,MIN_EXPANDED_SIZE,SAT,4.731959508999353,PASSED,REUSED_E4,E4_REUSED,0,10641,248036,469696,,,65911,1,b4a71cb13c3a8e6268ffcf75ad36a32cce59c888cac0e542084f9bac6e7615fe,1,22,24,5,2,1,1.0,1,1,1,,0
b2,5to10Traces/0147.trace,5to10Traces,atlas-b,d01635d37957b69b76d355d254efc5f4394e536dfecdfe9d75264b441c802a5d,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,3,2,0,3,2,12,175,10,10,10.0,,MIN_EXPANDED_SIZE,SAT,16.697963845999766,PASSED,REUSED_E4,E4_REUSED,0,28131,1770284,6078348,,,54236,1,fe5e3e8643f828f02191453c25d0ffd8ea8f8a017da98815a9bce8cb79a1167c,,,,,3,,,,,,,0
b2,5to10Traces/0147.trace,5to10Traces,macro,d01635d37957b69b76d355d254efc5f4394e536dfecdfe9d75264b441c802a5d,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,3,2,0,3,2,12,175,10,10,10.0,,MIN_EXPANDED_SIZE,SAT,5.1577223819999745,PASSED,REUSED_E4,E4_REUSED,0,16185,324069,712743,,,92358,1,0946881582e98d66c225d773c778920f950762c993502108f23dd15941169f8b,1,22,24,5,2,1,1.0,1,1,1,,0
b2,5to10Traces/0148.trace,5to10Traces,atlas-b,c7d77813a74ca26f649eb0561259f3a5cad1014bd795b1fa361c58c242ab03fb,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,3,2,0,3,2,200,200,5,5,5.0,,MIN_EXPANDED_SIZE,SAT,8.227672092998546,PASSED,REUSED_E4,E4_REUSED,0,20081,807414,2500476,,,76990,1,4a6099bcdc2c90784c176c0cd5cf185cde438e7a6da0de4a7f4553fd653cd4d4,,,,,3,,,,,,,0
b2,5to10Traces/0148.trace,5to10Traces,macro,c7d77813a74ca26f649eb0561259f3a5cad1014bd795b1fa361c58c242ab03fb,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,3,2,0,3,2,200,200,5,5,5.0,,MIN_EXPANDED_SIZE,SAT,5.1544856450000225,PASSED,REUSED_E4,E4_REUSED,0,12252,284280,541161,,,71557,1,afcc6f8778a37366d37619173fa0d0007a9ad3690549f4577682e772ae28000b,1,22,24,5,2,1,1.0,1,1,1,,0
b2,5to10Traces/0149.trace,5to10Traces,atlas-b,dc750485e1b246b59418d8b42c562354e1f671c984191df12f963494e8079044,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,3,2,0,3,2,11,200,10,10,10.0,,MIN_EXPANDED_SIZE,SAT,17.86525746999996,PASSED,REUSED_E4,E4_REUSED,0,31731,1997348,6858109,,,60885,1,db42d36fa3ce28df4257033194cabe4c7a91af0c6303ac85cf4c261475353eca,,,,,3,,,,,,,0
b2,5to10Traces/0149.trace,5to10Traces,macro,dc750485e1b246b59418d8b42c562354e1f671c984191df12f963494e8079044,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,3,2,0,3,2,11,200,10,10,10.0,,MIN_EXPANDED_SIZE,SAT,5.45984167000006,PASSED,REUSED_E4,E4_REUSED,0,18372,369188,819998,,,90563,1,de11cf1c50622047ae7e74f97e41a82bdbc7beacce1af44508741552f0001bf1,1,22,24,5,2,1,1.0,1,1,1,,0
b2,5to10Traces/0150.trace,5to10Traces,atlas-b,8e09912a622de8882f0f7db7d6babe6c3bb7c6ba055a3a40a1665e45b82599ed,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,3,2,0,3,2,225,225,5,5,5.0,,MIN_EXPANDED_SIZE,SAT,10.947991059999822,PASSED,REUSED_E4,E4_REUSED,0,22581,908215,2812702,,,86336,1,e5054813ef778d9de69e550caeb99cc6b9408e87952a7ebe91df3e4145f02842,,,,,3,,,,,,,0
b2,5to10Traces/0150.trace,5to10Traces,macro,8e09912a622de8882f0f7db7d6babe6c3bb7c6ba055a3a40a1665e45b82599ed,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,3,2,0,3,2,225,225,5,5,5.0,,MIN_EXPANDED_SIZE,SAT,5.500062448998506,PASSED,REUSED_E4,E4_REUSED,0,13431,312766,595358,,,76044,1,8053c06b0d5064fe300b61b2743988a259fb2e5ba5eb4253a17157e0f6dcf629,1,22,24,5,2,1,1.0,1,1,1,,0
b2,5to10Traces/0151.trace,5to10Traces,atlas-b,e98a99d67e1970c2d431177825de7a20ffb2543cbaf9ddff8358954141101c52,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,3,2,0,3,2,13,225,10,10,10.0,,MIN_EXPANDED_SIZE,SAT,20.370973459001107,PASSED,REUSED_E4,E4_REUSED,0,35781,2252795,7735337,,,68362,1,6923c6fca37b1ebbbf53584ccc258bf48eb4349ef7c562bc2e22fa5e0beaa58e,,,,,3,,,,,,,0
b2,5to10Traces/0151.trace,5to10Traces,macro,e98a99d67e1970c2d431177825de7a20ffb2543cbaf9ddff8358954141101c52,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,3,2,0,3,2,13,225,10,10,10.0,,MIN_EXPANDED_SIZE,SAT,6.15967376899971,PASSED,REUSED_E4,E4_REUSED,0,20622,413830,915520,,,95914,1,91f2aa60597ab01c7d15fcf4d411951bd46cc42fb0b8756f61c0de310bf2dac4,1,22,24,5,2,1,1.0,1,1,1,,0
b2,5to10Traces/0152.trace,5to10Traces,atlas-b,48bc0b6afc1d05a106c6a545b028f53d2841adbaf2761ee1d25653821ac6020d,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,3,2,0,3,2,250,250,5,5,5.0,,MIN_EXPANDED_SIZE,SAT,10.78423658499969,PASSED,REUSED_E4,E4_REUSED,0,25081,1009017,3124932,,,95648,1,b589589e9398c3f883706a02d04e18c7a678bf7332bc71ce38a8fe6d1ca30bb0,,,,,3,,,,,,,0
b2,5to10Traces/0152.trace,5to10Traces,macro,48bc0b6afc1d05a106c6a545b028f53d2841adbaf2761ee1d25653821ac6020d,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,3,2,0,3,2,250,250,5,5,5.0,,MIN_EXPANDED_SIZE,SAT,5.78916190199925,PASSED,REUSED_E4,E4_REUSED,0,14700,342162,650317,,,81367,1,61745ce05f23f94c9b9f2561bfcd02b1b9fd3743973f3eb4572e0c245420a69b,1,22,24,5,2,1,1.0,1,1,1,,0
b2,5to10Traces/0153.trace,5to10Traces,atlas-b,9f4bd41aab16e2e41288202c56344218a42573d8ee800a22c6623b29e76448e1,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,3,2,0,3,2,11,250,10,10,10.0,,MIN_EXPANDED_SIZE,SAT,21.746545224999863,PASSED,REUSED_E4,E4_REUSED,0,39231,2470397,8482608,,,74735,1,175245eeaceeecb1fe3b2627a24e090cf30b69c71c9b09d0a41a0595d7a8264f,,,,,3,,,,,,,0
b2,5to10Traces/0153.trace,5to10Traces,macro,9f4bd41aab16e2e41288202c56344218a42573d8ee800a22c6623b29e76448e1,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,3,2,0,3,2,11,250,10,10,10.0,,MIN_EXPANDED_SIZE,SAT,6.270731666999836,PASSED,REUSED_E4,E4_REUSED,0,22656,453948,998154,,,106449,1,bb80ad6f1a6538c28d3c781bbf83c3540e2fca06b38d8d7695f361b2cd54acca,1,22,24,5,2,1,1.0,1,1,1,,0
b2,5to10Traces/0154.trace,5to10Traces,atlas-b,86ea5d1e67f32593afcf9ca718f0f15de0bdeb895fea6b059c15320ab4bf0ee9,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,5,5,5,5,5.0,,MIN_EXPANDED_SIZE,SAT,4.67567143999986,PASSED,REUSED_E4,E4_REUSED,0,922,54464,175648,,,4808,1,d4253d6850e2644ec3aeef288cd8dbb9f11f1f47789af59740733e349a6fb096,,,,,6,,,,,,,0
b2,5to10Traces/0154.trace,5to10Traces,macro,86ea5d1e67f32593afcf9ca718f0f15de0bdeb895fea6b059c15320ab4bf0ee9,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,5,5,5,5,5.0,,MIN_EXPANDED_SIZE,SAT,3.415711606000059,PASSED,REUSED_E4,E4_REUSED,0,2341,77747,162658,,,29350,1,eb02dab4f3df552b4767decc3a191afa2e86f68ef0960506272d6611ecc897a1,1,34,54,32,6,2,0.2,1,4,5,,0
b2,5to10Traces/0155.trace,5to10Traces,atlas-b,cac4f35d45dd50acfc42000fba2cc7c8316cd1b38aba1dacf04663c1fffed8cb,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,5,5,10,10,10.0,,MIN_EXPANDED_SIZE,SAT,2.4309707599986723,PASSED,REUSED_E4,E4_REUSED,0,2122,200214,684298,,,6223,1,710d4d978b1323a5e0e5d7fef103dc2d95f4240b2d8801a625f8f0836e35e31f,,,,,6,,,,,,,0
b2,5to10Traces/0155.trace,5to10Traces,macro,cac4f35d45dd50acfc42000fba2cc7c8316cd1b38aba1dacf04663c1fffed8cb,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,5,5,10,10,10.0,,MIN_EXPANDED_SIZE,SAT,1.13763160399958,PASSED,REUSED_E4,E4_REUSED,0,530,4899,9613,,,15820,1,033fd1b2185658dae747f67fbc34b20c7c75df289c9f71e3c7f7515cfdd395ff,1,40,54,1,1,1,0.0,0,1,1,,0
b2,5to10Traces/0156.trace,5to10Traces,atlas-b,22793e02187ed3410cdf3eab2afe065fe084e6adab1ab091856f7d442b6526d8,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,25,25,5,5,5.0,,MIN_EXPANDED_SIZE,UNSAT,101.93009254400022,NOT_APPLICABLE_UNSAT,REUSED_E4,E4_REUSED,0,3722,252624,816548,,,14038,1,3051a590b1dc90915ae23538b622c9616c781fa67dcd5b1c240352266cef8a0f,,,,,6,,,,,,,0
b2,5to10Traces/0156.trace,5to10Traces,macro,22793e02187ed3410cdf3eab2afe065fe084e6adab1ab091856f7d442b6526d8,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,25,25,5,5,5.0,,MIN_EXPANDED_SIZE,UNSAT,61.39779574299973,NOT_APPLICABLE_UNSAT,REUSED_E4,E4_REUSED,0,7141,348920,725587,,,52269,1,c5036e334c3de14069e50a4bf491592ba38522b8aba9d452725d7ef876758cdd,1,34,54,32,6,,,,,,,0
b2,5to10Traces/0157.trace,5to10Traces,atlas-b,588f3e17285d00e0ef25a984d20cb2c7311b5f83e1a7b7cfd03f0d91845196cb,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,25,25,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.13342658299962,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,9722,981374,3359798,,,20853,1,455da13a7422cef915d14abb9daf5076b7e71a427412fcc723ab8210ab72483e,,,,,,,,,,,,5.973164858000018
b2,5to10Traces/0157.trace,5to10Traces,macro,588f3e17285d00e0ef25a984d20cb2c7311b5f83e1a7b7cfd03f0d91845196cb,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,25,25,10,10,10.0,,MIN_EXPANDED_SIZE,UNSAT,132.88383080400126,NOT_APPLICABLE_UNSAT,REUSED_E4,E4_REUSED,0,13483,671944,1561557,,,94532,1,a00263ca6759501a8d454847d71b8fb683f3147b7e43d5e2a6db7df0b400b2ba,1,40,54,34,6,,,,,,,0
b2,5to10Traces/0158.trace,5to10Traces,atlas-b,5366c4744106435515ba36ff3a0abe3eab73b21822dacf475bab1e42886251a5,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,50,50,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.07157677400005,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,7222,500324,1617673,,,25588,1,c71a953e1a70595f455b40c82ec2f7d167ff9b5048bb855d8625e20fd83c7197,,,,,,,,,,,,2.669576842999959
b2,5to10Traces/0158.trace,5to10Traces,macro,5366c4744106435515ba36ff3a0abe3eab73b21822dacf475bab1e42886251a5,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,50,50,5,5,5.0,,MIN_EXPANDED_SIZE,UNSAT,70.79849687099886,NOT_APPLICABLE_UNSAT,REUSED_E4,E4_REUSED,0,13116,676487,1387388,,,71675,1,0b99cdb322e7a4390d2cd6080989016dd3a63c721cce51030cb3344608ba9776,1,34,54,32,6,,,,,,,0
b2,5to10Traces/0159.trace,5to10Traces,atlas-b,7a8b91d4cd781948c46b32f1afefe696c01a426fdc32358e7dd94a5c0277a1a4,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,50,50,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.19396182499986,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,19222,1957824,6704173,,,39153,1,43679d32eefed455f3d986beb912ff04a95c64c206e296939d3a2a434fe381f3,,,,,,,,,,,,8.22920441000042
b2,5to10Traces/0159.trace,5to10Traces,macro,7a8b91d4cd781948c46b32f1afefe696c01a426fdc32358e7dd94a5c0277a1a4,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,50,50,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.24279080400083,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,25758,1345863,3131192,,,131631,1,a887b1c9a5e2741588a176f04cc085496c2e54982ff92024a60d79712e1c2198,1,40,54,34,6,,,,,,,9.227199728999949
b2,5to10Traces/0160.trace,5to10Traces,atlas-b,67e4917bdac48ce1d41bc9df055dd50a4f2e832f346c348b0da8c5dc6550231e,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,75,75,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.10432443699938,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,10722,748024,2418798,,,37138,1,a35472b0e1f5dc9be3d469c15474cd0f5bb8480ab2dcb134c0c1990b7fa9fec0,,,,,,,,,,,,4.820662068000274
b2,5to10Traces/0160.trace,5to10Traces,macro,67e4917bdac48ce1d41bc9df055dd50a4f2e832f346c348b0da8c5dc6550231e,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,75,75,5,5,5.0,,MIN_EXPANDED_SIZE,UNSAT,152.7974630510007,NOT_APPLICABLE_UNSAT,REUSED_E4,E4_REUSED,0,19516,1044941,2169808,,,75721,1,f3d2a903d7bb8363409f16d646ba73ebf00c2993d6ccbc0f861a3bd992fbe832,1,34,54,32,6,,,,,,,0
b2,5to10Traces/0161.trace,5to10Traces,atlas-b,09abb388cb5185e890e0474dda93ee7673d3d8d7117e591fb747af2c191ff37b,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,75,75,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.2670269780001,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,28722,2934274,10048548,,,57453,1,4c5b617fef0e2a0a331b1eb7d5ff21c247715c1b541856df9adae76a40f03d27,,,,,,,,,,,,16.141969080000308
b2,5to10Traces/0161.trace,5to10Traces,macro,09abb388cb5185e890e0474dda93ee7673d3d8d7117e591fb747af2c191ff37b,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,75,75,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.1994194509998,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,38233,2085664,4918329,,,144489,1,4802b1027f2f9db3782f9182d02cf0e675a3d41ff56cfbcf5d5a2d1c40fc9966,1,40,54,34,6,,,,,,,15.335852244999842
b2,5to10Traces/0162.trace,5to10Traces,atlas-b,febccb0ca50074ae0455fb54efe74868059da61ae079aabc0f6d6ac2d519167b,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,100,100,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.12177017399972,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,14222,995724,3219923,,,48688,1,ee344b3a1e9e146bcbceb9d0cf5381d04dcc00d95502257b056fb7ccbc6fa6fa,,,,,,,,,,,,4.8218182000000525
b2,5to10Traces/0162.trace,5to10Traces,macro,febccb0ca50074ae0455fb54efe74868059da61ae079aabc0f6d6ac2d519167b,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,100,100,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.17458963199988,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,25166,1352739,2791398,,,91570,1,eaf2504770ffb5386b13003af896c6f1533a7dfedaa9e047f077c380e762a839,1,34,54,32,6,,,,,,,12.182403456999964
b2,5to10Traces/0163.trace,5to10Traces,atlas-b,698048cb05237bb76881248a194dfd4222f786aff27053424c01cd4df973fcb3,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,100,100,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.29765429000054,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,38222,3910724,13392923,,,75753,1,4b071511564cf24db9c0b672556560bf1543c51b85afc5e28959f31b2594238a,,,,,,,,,,,,21.349453048000214
b2,5to10Traces/0163.trace,5to10Traces,macro,698048cb05237bb76881248a194dfd4222f786aff27053424c01cd4df973fcb3,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,100,100,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.17557545499994,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,50433,2700042,6329103,,,166773,1,e19dfe308c376145ed4f0458e2acfa27eb0bc4c479fa60041b617390daed045f,1,40,54,34,6,,,,,,,16.39153056900068
b2,5to10Traces/0164.trace,5to10Traces,atlas-b,6df83574ea926131b131832dcccba0c5588a338ea681d59b1706dc1a127a37d4,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,125,125,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.14574586300023,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,17722,1243424,4021048,,,60288,1,d8916757230e580a11621ad3bfcae4ec5a8ec3bcfd064ed803ba32d4890ff924,,,,,,,,,,,,6.874294580999958
b2,5to10Traces/0164.trace,5to10Traces,macro,6df83574ea926131b131832dcccba0c5588a338ea681d59b1706dc1a127a37d4,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,125,125,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.17410134700003,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,31691,1714284,3538045,,,101216,1,86df125e2ddbd13547bfbf61be94b255b74169cd5336e0ea57b83ca15877227c,1,34,54,32,6,,,,,,,11.530938379999498
b2,5to10Traces/0165.trace,5to10Traces,atlas-b,43f2142433c9b3046e39e2cecba2ab6f12de2f060be5a409edc2d34939e9cbd4,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,125,125,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.30161914500013,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,47722,4887174,16737298,,,94103,1,e3ada80b4ae1ef0ab83087964cf3329aef5f340f253e135a71936440d12e8bf6,,,,,,,,,,,,24.55511293499967
b2,5to10Traces/0165.trace,5to10Traces,macro,43f2142433c9b3046e39e2cecba2ab6f12de2f060be5a409edc2d34939e9cbd4,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,125,125,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.27202427199882,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,62908,3471302,8174942,,,179412,1,678789f0d7a83ef33ea5b04a7c6067baea4f99ea3c58e6dc1ac5f1784191cc31,1,40,54,34,6,,,,,,,24.700708002999818
b2,5to10Traces/0166.trace,5to10Traces,atlas-b,6a37e5470656768f553fc77683f563d89952ded7e1fcecbd6e8c6031e1d59e87,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,150,150,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.16726047500015,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,21222,1491124,4822173,,,71888,1,62865b6c113803e2381e8bec34192fe968849df92679578c429bb16e4be9fd41,,,,,,,,,,,,9.127288272999976
b2,5to10Traces/0166.trace,5to10Traces,macro,6a37e5470656768f553fc77683f563d89952ded7e1fcecbd6e8c6031e1d59e87,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,150,150,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.22726639600114,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,37441,2045094,4232549,,,111879,1,0e2bc080e9a11080d28ff7d466f5d913bb6acc8749a6936b61244af2f6206cf0,1,34,54,32,6,,,,,,,15.135092754000652
b2,5to10Traces/0167.trace,5to10Traces,atlas-b,de9222b66cb05b730d04d9402205c708cb7a392a3663ddec8dcc12ce7051f8b2,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,150,150,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.35837330599998,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,57222,5863624,20081673,,,112453,1,f7ebefaafffcdead73ac09f50adfd60755b2a3a629f5188866983d1cd71a804e,,,,,,,,,,,,31.912095243000294
b2,5to10Traces/0167.trace,5to10Traces,macro,de9222b66cb05b730d04d9402205c708cb7a392a3663ddec8dcc12ce7051f8b2,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,150,150,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.26005740300025,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,74858,4093981,9609128,,,206799,1,e21174aebd56617f4ffe13de6c4e1376c4936ebfc2848dd8a6d7e6439a56ae2f,1,40,54,34,6,,,,,,,27.80110141700061
b2,5to10Traces/0168.trace,5to10Traces,atlas-b,a7f8d4ada64dafe6ccc1158f17b1987d24509f77c20e994e0be3de8e82d2254a,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,175,175,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.22499889500068,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,24722,1738824,5623298,,,83488,1,6a41ee59457251de0126d0ea9c99b60989f8c215877898bb5d251614fd6f59ac,,,,,,,,,,,,9.377626984000017
b2,5to10Traces/0168.trace,5to10Traces,macro,a7f8d4ada64dafe6ccc1158f17b1987d24509f77c20e994e0be3de8e82d2254a,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,175,175,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.24418100500043,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,43541,2386257,4925952,,,121809,1,c2c4013c12b523908ecaa9a5668ce370ecced60f99db0833264baa8eb1c23e30,1,34,54,32,6,,,,,,,17.487276783000198
b2,5to10Traces/0169.trace,5to10Traces,atlas-b,604c64f4fe5c15293a02c7a950a094fe7237524676db62bb33b8ebcf96274598,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,175,175,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.44822213000043,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,66722,6840074,23426048,,,130803,1,d3662623284394442a4bdf2b3b97fe240df1bd6bedcc4c8052c3c3dd38bfda45,,,,,,,,,,,,32.80885292200037
b2,5to10Traces/0169.trace,5to10Traces,macro,604c64f4fe5c15293a02c7a950a094fe7237524676db62bb33b8ebcf96274598,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,6,2,0,6,3,175,175,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.2944616929999,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,87508,4787349,11244038,,,199573,1,79ca0f5ef86a0ca7bb673fb9998bb9a0f5d519de1558bed858f4a025d197cadf,1,40,54,34,6,,,,,,,34.16413074200045
